execution_idx,application,case,version,execption_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_functions_evolution,covered_goals,covered_goals_evolution
2,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
3,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
4,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
5,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
6,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
7,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
8,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
9,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
10,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
11,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
12,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
13,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
14,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
15,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
16,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
17,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
18,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
19,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
20,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
21,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
22,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
23,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
24,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
25,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
26,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
27,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
28,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
29,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
30,lang,LANG-2b,2b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
1,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,390,"[1.8275862068965516,1][1.8260869565217392,2][1.7142857142857144,3][1.6615384615384614,5][1.6428571428571428,27][1.6363636363636362,47][1.625,53][1.6,60][1.4,386][0.0,390]",,
2,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,295,"[1.6625,1][1.661290322580645,2][1.6551724137931034,16][1.625,18][1.6,59][0.0,295]",,
3,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,215,"[1.7142857142857144,1][1.6625,3][1.6595744680851063,8][1.6428571428571428,10][1.6363636363636362,47][1.625,107][1.6,193][0.0,215]",,
4,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,414,"[1.65625,1][1.6,5][0.0,414]",,
5,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,36,"[1.66,1][1.6578947368421053,4][1.6428571428571428,34][0.0,36]",,
6,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,88,"[1.6643835616438356,1][1.6428571428571428,6][1.625,85][0.0,88]",,
7,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,337,"[1.6578947368421053,1][1.65,4][1.6470588235294117,5][1.625,40][1.6,56][0.0,337]",,
8,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,198,"[1.6626506024096386,1][1.6615384615384614,7][1.6585365853658536,15][1.65625,29][1.6470588235294117,35][1.6,69][0.0,198]",,
9,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,171,"[1.6538461538461537,1][1.625,10][1.6,151][0.0,171]",,
10,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,189,"[1.7142857142857144,1][1.661290322580645,2][1.65,3][1.6470588235294117,34][1.6363636363636362,47][1.6,75][0.0,189]",,
11,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,615,"[1.6623376623376624,1][1.6590909090909092,5][1.6470588235294117,6][1.6363636363636362,18][1.6,83][0.0,615]",,
12,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,105,"[1.6642857142857141,1][1.6621621621621623,6][1.657142857142857,10][1.6538461538461537,40][1.6,45][0.0,105]",,
13,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,134,"[1.7142857142857144,1][1.6648351648351647,2][1.6,3][0.0,134]",,
14,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,264,"[1.6538461538461537,1][1.625,11][1.6,52][0.0,264]",,
15,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,76,"[1.66,1][1.65625,13][1.65,36][1.625,40][1.6,58][0.0,76]",,
16,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,13,"[1.6610169491525424,1][1.6585365853658536,2][1.6521739130434783,3][1.6470588235294117,5][0.0,13]",,
17,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,189,"[1.7142857142857144,1][1.6595744680851063,7][1.6,24][0.0,189]",,
18,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,43,"[1.6470588235294117,1][1.625,7][0.0,43]",,
19,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,335,"[1.664516129032258,1][1.65,2][1.6470588235294117,37][1.6363636363636362,42][1.6,44][0.0,335]",,
20,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,71,"[1.6619718309859155,1][1.6,4][0.0,71]",,
21,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,574,"[1.6621621621621623,1][1.6610169491525424,19][1.66,22][1.6,30][0.0,574]",,
22,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,319,"[1.7142857142857144,1][1.6595744680851063,6][1.625,14][1.6,89][0.0,319]",,
23,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,37,"[1.6621621621621623,1][1.6363636363636362,4][0.0,37]",,
24,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,236,"[1.7857142857142858,1][1.7142857142857144,3][1.6590909090909092,11][1.65625,18][1.625,25][1.6,89][0.0,236]",,
25,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,31,"[1.6607142857142856,1][1.625,8][0.0,31]",,
26,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,130,"[1.663157894736842,1][1.6521739130434783,4][1.6363636363636362,10][1.6,71][0.0,130]",,
27,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,87,"[1.6595744680851063,1][1.6590909090909092,21][1.65,35][1.6470588235294117,46][1.6,69][0.0,87]",,
28,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,55,"[1.6615384615384614,1][1.6,14][1.3333333333333333,46][0.0,55]",,
29,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,174,"[1.6607142857142856,1][1.6551724137931034,6][1.6538461538461537,7][1.6470588235294117,32][1.625,37][1.6,142][0.0,174]",,
30,lang,LANG-54b,54b,java.lang.IllegalArgumentException,1,62328,0.0,874,"[1.6521739130434783,1][1.6,10][0.0,874]",,
1,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
2,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
3,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
4,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
5,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
6,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
7,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
8,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
9,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
10,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
11,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
12,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
13,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
14,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
15,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
16,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
17,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
18,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
19,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
20,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
21,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
22,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
23,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
24,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
25,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
26,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
27,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
28,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
29,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
30,lang,LANG-5b,5b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
1,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
2,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
3,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
4,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
5,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
6,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
7,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
8,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
9,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
10,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
11,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
12,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
13,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
14,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
15,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
16,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
17,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
18,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
19,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
20,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
21,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
22,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
23,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
24,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
25,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
26,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
27,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
28,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
29,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
30,math,MATH-90b,90b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
1,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
2,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
3,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
4,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
5,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
6,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
7,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
8,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
9,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
10,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
11,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
12,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
13,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
14,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
15,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
16,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
17,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
18,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
19,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
20,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
21,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
22,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
23,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
24,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
25,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
26,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
27,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
28,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
29,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
30,math,MATH-95b,95b,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
1,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
2,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
3,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
4,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
5,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
6,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
7,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
8,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
9,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
10,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
11,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
12,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
13,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
14,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
15,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
16,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
17,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
18,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
19,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
20,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
21,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
22,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
23,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
24,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
25,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
26,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
27,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
28,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
29,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
30,math,MATH-95b,95b,java.lang.IllegalArgumentException,2,62328,0.0,1,"[0.0,1]",,
1,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,42097,"[3.9767441860465116,1][3.499999999883135,2][3.4999999998603015,7][3.4999999998588,12][3.499999999853694,35][3.499999999847273,44][3.4999999998469677,47][3.4999999998435243,49][3.4999999934344768,54][3.499999993434476,59][3.4,64]",,
2,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,39990,"[3.4999999998834075,1][3.4,3]",,
3,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,41738,"[3.9767441860465116,1][3.4999999998292255,4][3.499999999793963,10][3.4999999997133724,18][3.4999999994921676,19][3.499999999352122,21][3.4,33]",,
4,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,40766,"[3.9767441860465116,1][3.4999999998815117,4][3.4999999998811444,8][3.4,9]",,
5,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,40003,"[3.4,1]",,
6,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,39874,"[3.6666666666130667,1][3.4999999998835216,3][3.4999999998834532,4][3.4999999998834026,6][3.49999999986155,7][3.4999999998603015,11][3.499999999857933,13][3.4999999998577147,21][3.499999999855252,22][3.499999999847331,25][3.4999999997671694,28][3.4999999997323967,40][3.4,41]",,
7,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,40747,"[3.4999999998835314,1][3.499999999883472,2][3.49999999988347,3][3.4999999998834506,4][3.4,5]",,
8,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,39202,"[3.499999999883544,1][3.4999999998821667,2][3.4,7]",,
9,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,38669,"[3.666666666563186,1][3.49999999979969,6][3.499999999771581,17][3.4999999997594857,19][3.4,20]",,
10,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,38469,"[3.9767441860465116,1][3.499999999883519,2][3.49999999988351,6][3.4999999998292255,9][3.499999999829185,17][3.4999999998233493,22][3.499999999813655,24][3.4999999998132383,26][3.4,27]",,
11,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,35343,"[3.4999999998834705,1][3.4999999998815117,6][3.4999999998747224,10][3.499999999852476,13][3.4999999997671694,23][3.4999999997596873,39][3.4999999996353135,41][3.4,43]",,
12,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,35202,"[3.9767441860465116,1][3.666666666614907,5][3.499999999883544,7][3.4,8]",,
13,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,34804,"[3.4999999998835527,1][3.4999999998834266,5][3.4999999998833786,7][3.499999999650754,14][3.4,29]",,
14,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,8643,"[3.666666666614905,1][3.499999999883367,2][3.499999999883351,4][3.4999999998832085,9][3.499999999882214,10][3.4999999998822022,16][3.4999999998822005,17][3.499999999881967,20][3.499999999852476,21][3.499999999770454,27][3.4999999997671694,30][3.4,35]",,
15,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,32620,"[3.49999999986155,1][3.499999999842186,4][3.4999999998420077,14][3.499999999834206,22][3.499999999726696,26][3.499999999650754,28][3.4999999995002904,34][3.4999999993474074,35][3.4,46]",,
16,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,7850,"[3.666666666563186,1][3.4999999998835456,4][3.49999999988353,5][3.4999999998833946,6][3.4999999998833804,8][3.4999999998832756,16][3.4,18]",,
17,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,7233,"[3.499999999883233,1][3.4999999998832325,6][3.4999999998815117,8][3.49999999986155,15][3.499999999852476,17][3.499999999844599,23][3.499999999650754,24][3.499999997203498,37][3.499999997201204,47][3.4999999969732016,49][3.4,70]",,
18,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,6368,"[3.4999999998834594,1][3.499999999880715,3][3.499999999880589,10][3.4999999998780464,11][3.499999999877854,16][3.499999999843747,19][3.4999999998434417,25][3.4999999998292255,26][3.499999999829185,39][3.4999999996662896,40][3.499999999650754,51][3.4,55]",,
19,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,32687,"[3.4999999998835563,1][3.499999999882689,3][3.499999999882685,11][3.499999999882596,12][3.499999999882526,13][3.4999999998824913,15][3.4999999998822293,19][3.499999999881056,25][3.4999999998810556,31][3.4999999998774576,32][3.4999999995976383,37][3.4,40]",,
20,math,MATH-95b,95b,java.lang.IllegalArgumentException,3,62328,3.4,32620,"[3.9767441860465116,1][3.4999999998834963,2][3.4999999998726103,3][3.499999999871589,11][3.4999999998715783,13][3.499999999870667,14][3.499999999870036,15][3.499999999803517,16][3.4999999997146114,24][3.4999999995654036,36][3.499999999516593,39][3.4999999895360414,48][3.4,58]",,
